"","Day","GAMLSS_LINEAR","NAIVE","True"
"1","2020-09-01","35.6766126129172","33.5377080463576","28.5499960355987"
"2","2020-09-02","33.4700138039155","33.2324645198675","29.7475274757282"
"3","2020-09-03","36.7124104404571","32.1186718874172","36.8186786245955"
"4","2020-09-04","40.8818404635799","29.600499486755","39.5178253074434"
"5","2020-09-05","50.312868646122","23.2333278807947","51.4230798058252"
"6","2020-09-06","63.9033054910423","22.2824675082508","69.3497052427184"
"7","2020-09-07","65.7465842407538","30.3097462871287","61.1658111812298"
"8","2020-09-08","55.11100160266","28.0332192574257","63.3505556634304"
"9","2020-09-09","50.0341122962561","30.2425930528053","40.1946543527508"
"10","2020-09-10","40.6359204293254","30.5605526732673","33.1306724110032"
"11","2020-09-11","39.5439485922708","42.4618759735974","31.4844557119741"
"12","2020-09-12","29.3070119142161","46.7949556765677","26.8675392880259"
"13","2020-09-13","26.2477541429849","33.764003679868","26.3840513106796"
"14","2020-09-14","34.6370412052404","26.8140024257426","40.7850790938511"
"15","2020-09-15","40.1923889507051","17.454905330033","34.0727098867314"
"16","2020-09-16","40.9239412163866","11.6138008085809","33.960285631068"
"17","2020-09-17","38.4351070120001","26.7973098019802","35.5955059061489"
"18","2020-09-18","36.2672981888025","25.9514484653465","32.2548834831461"
"19","2020-09-19","29.2533034054927","26.2963993729373","28.6243873515249"
"20","2020-09-20","27.8901054320714","24.8172497359736","29.1884526966292"
"21","2020-09-21","31.9898185324654","22.4028129207921","30.3249661637239"
"22","2020-09-22","29.3475458324207","24.7625822772277","30.0604678170144"
"23","2020-09-23","33.387774896038","27.7549702475248","33.6443751685393"
"24","2020-09-24","34.5062484156885","33.2710671287129","32.1792995345104"
"25","2020-09-25","30.980245756237","31.7072474917492","31.0888219261637"
"26","2020-09-26","28.8222760218339","29.5564120792079","28.8105487479936"
"27","2020-09-27","30.5608537510673","30.310939339934","33.3852158747994"
"28","2020-09-28","45.8276106245847","30.6230799669967","41.9546298555377"
"29","2020-09-29","49.2092483168402","20.6243193564356","48.8083666131621"
"30","2020-09-30","57.1599533033958","20.2666012706271","58.2418873836276"
"31","2020-10-01","61.2250892441059","30.2542104125413","54.5670686035313"
"32","2020-10-02","57.7522211926458","32.3059069141914","45.6684875280899"
"33","2020-10-03","46.8228327391126","35.5367853135314","37.7640849598716"
"34","2020-10-04","34.5919730857897","23.5711893069307","30.9587850561798"
"35","2020-10-05","39.6896542905625","28.2577360891089","37.252204670947"
"36","2020-10-06","38.1183160683889","15.1772302145215","39.9830814125201"
"37","2020-10-07","31.7625405693379","22.2306066666667","36.512447399679"
"38","2020-10-08","29.0490340576687","34.0605382178218","29.7524706260032"
"39","2020-10-09","26.4585094650842","34.6182422937294","28.6681977207063"
"40","2020-10-10","21.0438932382278","30.3790057755776","22.5848339004815"
"41","2020-10-11","16.0304555813487","34.7735487458746","22.5844695987159"
"42","2020-10-12","33.3352776936254","31.0760717986799","31.0274281219904"
"43","2020-10-13","37.8452402685075","28.264152029703","37.8434772391653"
"44","2020-10-14","43.7682323921746","15.1044881188119","38.3839223274478"
"45","2020-10-15","45.4478616132481","31.4196861056106","45.9378734028892"
"46","2020-10-16","48.2909750791577","35.3617658745875","58.1523588924559"
"47","2020-10-17","42.2870063423925","32.8865464191419","37.7911448635634"
"48","2020-10-18","32.1539276269673","31.6122735478548","33.5765584751204"
"49","2020-10-19","36.4451253235393","29.9206421452145","35.1382667897271"
"50","2020-10-20","35.7835528922563","28.8511511881188","35.4255499518459"
"51","2020-10-21","33.7882164182502","27.8554876072607","37.9729420385233"
"52","2020-10-22","31.8552216559004","37.6394668976898","36.9910172552167"
"53","2020-10-23","28.9121174182923","38.6756565346535","35.9503449117175"
"54","2020-10-24","23.9445454732114","37.5376895049505","28.6599947191011"
"55","2020-10-25","18.5121296554356","35.9123027887789","18.3150740449438"
"56","2020-10-26","18.5342835521344","33.5649836138614","33.6734820032051"
"57","2020-10-27","27.5320446294519","28.9115662541254","36.2566121153846"
"58","2020-10-28","29.5547343142656","30.3719438448845","33.5808242307692"
"59","2020-10-29","30.0828413922196","34.9102445049505","32.916130176282"
"60","2020-10-30","28.764528591816","38.160440379538","30.7485919871795"
"61","2020-10-31","23.9042267650991","38.7838338118812","30.200921875"
"62","2020-11-01","25.4811633406763","37.3540903630363","36.319263125"
"63","2020-11-02","34.7934897528501","32.4194842244224","43.3144891987179"
"64","2020-11-03","33.0669673037966","28.6915114026403","42.262581426282"
"65","2020-11-04","35.6060920811751","31.3494798349835","47.4722215705128"
"66","2020-11-05","41.2609867080297","37.5696570957096","49.5774908173077"
"67","2020-11-06","33.4678010235488","35.6901349669967","34.7892784615385"
"68","2020-11-07","25.522570988947","34.6541264191419","28.4863609775641"
"69","2020-11-08","19.014038397088","40.7523999009901","25.8824976923077"
"70","2020-11-09","23.9533679479629","35.385370990099","31.3115614423077"
"71","2020-11-10","25.6665539792056","33.7353059735974","29.1704411378205"
"72","2020-11-11","28.8689598800698","33.2863283168317","30.842368974359"
"73","2020-11-12","27.847568232532","33.421909339934","32.2639483653846"
"74","2020-11-13","28.1752354645663","36.7682256270627","26.5802293910256"
"75","2020-11-14","18.7333043751395","38.3309485808581","25.7740426923077"
"76","2020-11-15","19.2520410341327","47.71303","26.1154569391026"
"77","2020-11-16","27.457372465516","31.9871466171617","32.7677492307692"
"78","2020-11-17","30.7850311283399","42.1546554620462","33.2453267788462"
"79","2020-11-18","26.8822499099557","40.262229620462","29.7235333814103"
"80","2020-11-19","24.7643039233296","43.281250990099","29.4838436378205"
"81","2020-11-20","25.8427001822646","41.0544467821782","31.1362507852564"
"82","2020-11-21","20.3340503350383","41.3470006270627","28.4400550160256"
"83","2020-11-22","18.2251932419877","36.1751815181518","26.014695625"
"84","2020-11-23","23.7781894904398","35.1133261056106","28.8202175"
"85","2020-11-24","23.816205626459","38.2893565676568","29.8803295032051"
"86","2020-11-25","23.9874501906123","31.7603148514852","26.7367785576923"
"87","2020-11-26","14.3980294870299","33.5519956930693","21.4520743269231"
"88","2020-11-27","16.454204148328","38.1444482178218","25.9681701442308"
"89","2020-11-28","18.0004378864314","32.5761239933993","20.5335336378205"
"90","2020-11-29","15.8287128000421","33.8534819966997","19.9904305929487"
"91","2020-11-30","22.4786244401148","32.0750552475248","27.4505695352564"
"92","2020-12-01","23.9822287465185","27.3132774752475","30.9163062339744"
"93","2020-12-02","27.9870617342153","24.8607893894389","31.097478926282"
"94","2020-12-03","27.8792754277149","30.3362873927393","32.1402422115385"
"95","2020-12-04","26.3548883430328","38.3978257425743","32.3758008814103"
"96","2020-12-05","23.3540637280804","37.5599784983498","27.9560632211538"
"97","2020-12-06","19.8377448045502","32.3107661881188","27.4826658012821"
"98","2020-12-07","26.2638343065181","30.6451200825083","33.8159699358974"
"99","2020-12-08","28.8177322057519","34.6952721617162","34.284097676282"
"100","2020-12-09","29.0190786911138","36.546473019802","32.1981213853503"
"101","2020-12-10","23.6714057347134","42.7425422442244","26.6248537738853"
"102","2020-12-11","28.537814470759","32.9975478877888","32.0264839808917"
"103","2020-12-12","27.1454933890059","35.0877124092409","28.4053490764331"
"104","2020-12-13","27.7965383522985","37.6316776732673","35.0458621974522"
"105","2020-12-14","29.8754550789868","27.8146825907591","28.6011978343949"
"106","2020-12-15","29.1249841700809","22.6069172112211","33.0947860350318"
"107","2020-12-16","30.5174861531609","30.2261205940594","38.9776453980892"
"108","2020-12-17","31.3227582328607","36.4190578877888","28.7027038375796"
"109","2020-12-18","25.7703083454073","31.07606330033","28.1222318630573"
"110","2020-12-19","20.6908130017658","17.6088072112211","24.6158167675159"
"111","2020-12-20","18.9743384628055","31.1950443564356","22.164566544586"
"112","2020-12-21","24.5243894883386","27.1722048184818","28.6363993471338"
"113","2020-12-22","25.1908288046565","21.844449950495","28.2781058121019"
"114","2020-12-23","27.5993719017814","17.3531373267327","30.7479049522293"
"115","2020-12-24","31.2506907428596","25.7199812376238","36.7115103821656"
"116","2020-12-25","25.2584147427889","28.2684655280528","27.1591661942675"
"117","2020-12-26","19.6397296810255","28.1127515676568","15.3554277866242"
"118","2020-12-27","17.1621400625849","27.2853520132013","28.8474279936306"
"119","2020-12-28","29.7601317841787","27.1129522442244","33.86463"
"120","2020-12-29","26.6295000555368","18.5283501320132","24.9379456210191"
"121","2020-12-30","24.3269095868279","20.5502816006601","29.8071565923567"
"122","2020-12-31","22.0132578793805","29.8621387953795","23.0704625796178"
"123","2021-01-01","17.3324664533059","26.847761650165","17.7446165923567"
"124","2021-01-02","18.1982362252593","30.7288376237624","16.5970795063694"
"125","2021-01-03","16.826142354799","28.3142567656766","18.7327805732484"
"126","2021-01-04","22.4672117341022","24.9174125822368","28.2381419745223"
"127","2021-01-05","25.545126878154","21.3119788651316","26.9443606369427"
"128","2021-01-06","25.8110091716095","24.3679740625","28.4012990923567"
"129","2021-01-07","25.4335065168179","31.6976242598684","28.9636109235669"
"130","2021-01-08","22.3076828379504","25.9373463486842","23.4815975318471"
"131","2021-01-09","14.6536355652239","21.4943604769737","20.1943090286624"
"132","2021-01-10","13.0539304971016","23.2519432236842","16.9209387738854"
"133","2021-01-11","19.5442192914572","17.1535950986842","25.9427351592357"
"134","2021-01-12","23.8176863449152","15.9898733388158","27.3600440286624"
"135","2021-01-13","21.5894257363299","9.22057113486842","23.052817388535"
"136","2021-01-14","21.6166186952817","17.7007190296053","26.8381439808917"
"137","2021-01-15","21.4550248734769","18.2307127796053","26.0479962579618"
"138","2021-01-16","16.1541129947666","17.0391825493421","22.4278803821656"
"139","2021-01-17","13.2806964208152","21.1601836019737","15.0704992675159"
"140","2021-01-18","11.2600043057006","17.9576793914474","21.6794314649682"
"141","2021-01-19","13.0109338870731","12.6774094243421","22.8410664968153"
"142","2021-01-20","17.2897199217178","0.677284523026316","23.8572158280255"
"143","2021-01-21","17.1874466510072","14.182340493421","20.3710902707006"
"144","2021-01-22","21.9585645709126","15.4493941118421","24.7285795382166"
"145","2021-01-23","16.1475735184202","18.2706787335526","23.7031575477707"
"146","2021-01-24","17.0604312670312","15.2731608388158","13.5357592675159"
"147","2021-01-25","18.5856968424192","15.3730477467105","26.0434665923567"
"148","2021-01-26","21.4491031703837","5.30439434210526","22.7512941401274"
"149","2021-01-27","23.5599621835592","3.64069032894737","30.2658663853503"
"150","2021-01-28","29.2452607410408","15.8776139967105","30.8045796974522"
"151","2021-01-29","25.6655477310533","15.7806993585526","25.9235328503185"
"152","2021-01-30","16.4011270403183","17.9018804440789","10.7408023566879"
"153","2021-01-31","12.760056050393","18.848707993421","23.7208370859873"
"154","2021-02-01","18.7184413836627","16.1107928618421","26.9751409235669"
"155","2021-02-02","22.7547883057973","15.1230241940789","22.587749410828"
"156","2021-02-03","16.3174656853274","5.73592148026316","17.7949329299363"
"157","2021-02-04","13.7618806188205","17.9184832072368","16.655316200318"
"158","2021-02-05","13.1921685698562","20.7209181414474","13.3202396979332"
"159","2021-02-06","8.25508040592523","16.9172273190789","8.26563608903021"
"160","2021-02-07","8.04213975931624","18.2911236348684","2.7777519554849"
"161","2021-02-08","16.8828492926657","21.8575413651316","31.4530409379968"
"162","2021-02-09","24.0334693691188","13.9309637993421","29.0616287281399"
"163","2021-02-10","17.1681782187981","-0.0450010361842105","22.6380556279809"
"164","2021-02-11","23.7625185622593","12.7732670888158","35.7132404292528"
"165","2021-02-12","21.0973948683624","16.8841448355263","42.6565688553259"
"166","2021-02-13","28.1049472812708","16.9883692269737","40.7125812400636"
"167","2021-02-14","165.077863212332","24.1658297697368","20.091106327504"
"168","2021-02-15","16.1418328510692","24.575354868421","50.6344126868045"
"169","2021-02-16","355.294001686235","-0.0289742763157894","46.5671132591415"
"170","2021-02-17","292.323551017563","5.29151207236842","61.9324838155803"
"171","2021-02-18","331.23562316336","10.5253016282895","49.6836489825119"
"172","2021-02-19","92.647198872312","14.1664704769737","24.7662272496025"
"173","2021-02-20","20.3714819791047","20.8222199835526","-0.216313322734499"
"174","2021-02-21","6.90133058735043","24.5241007565789","-0.212052543720191"
"175","2021-02-22","10.4662545176511","21.5794172368421","19.0816855325914"
"176","2021-02-23","14.3471624042381","19.0219925328947","19.7973524165342"
"177","2021-02-24","8.58038308617582","10.1546149506579","5.54093015898251"
"178","2021-02-25","7.9867169751167","24.1811223519737","8.3436833227345"
"179","2021-02-26","7.8798866645713","25.1962716611842","4.54734969793323"
"180","2021-02-27","-1.6344658543474","21.4058730921053","1.87421162162162"
"181","2021-02-28","-0.283523525974513","25.8390922368421","0.54735066772655"
"182","2021-03-01","2.63056577730853","20.0047899671053","13.340930572337"
"183","2021-03-02","11.6744813494452","15.3446202138158","15.1107098410175"
"184","2021-03-03","16.5718782707216","13.4750065625","28.9994322416534"
"185","2021-03-04","15.6511700612557","26.8922117927632","9.62167861685215"
"186","2021-03-05","12.6006578874838","20.9190838486842","21.2291787281399"
"187","2021-03-06","8.64152111303137","23.802027019544","2.53864985691574"
"188","2021-03-07","3.72347122675815","23.5013677198697","17.519280381558"
"189","2021-03-08","12.4008152421731","23.3986909283388","16.7652543084261"
"190","2021-03-09","15.4762618056597","9.91192151465798","20.8511821144674"
"191","2021-03-10","22.2154958718284","15.4427550814332","31.9906917170111"
"192","2021-03-11","20.6896939064625","13.2168918566775","30.2756520985692"
"193","2021-03-12","15.6717328247516","14.6969849022801","25.7932786327504"
"194","2021-03-13","7.16297458534921","14.1349907003257","-0.12332693163752"
"195","2021-03-14","11.4071540599442","7.54592607491857","13.970710508744"
"196","2021-03-15","19.1058508776858","2.56516907166124","21.7741393322734"
"197","2021-03-16","14.6416509394423","13.0776833061889","9.50732961844197"
"198","2021-03-17","18.6226223692236","3.90404395765472","27.3508987281399"
"199","2021-03-18","23.3057484255858","9.92648118892508","24.2115394435612"
"200","2021-03-19","24.089846933676","14.9672505211726","21.9747151510334"
"201","2021-03-20","9.23416787154738","14.6356250977199","2.46453308426073"
"202","2021-03-21","0.42893707442935","11.2426354723127","-0.768895802861685"
"203","2021-03-22","3.14439702819741","11.82548247557","8.93656578696343"
"204","2021-03-23","2.17435559910577","13.3388582736156","4.46591093799682"
"205","2021-03-24","6.32263471741064","14.5149144299674","15.9160410333863"
"206","2021-03-25","16.9318716849347","21.9213877687296","23.6335913513514"
"207","2021-03-26","8.41751827158875","19.2560949348534","8.60840435612083"
"208","2021-03-27","2.01331472525509","22.2363573941368","1.91564098569157"
"209","2021-03-28","1.7951269304907","23.7134593811075","0.5247486645469"
"210","2021-03-29","5.64962752159671","14.2942299674267","7.56252208267091"
"211","2021-03-30","5.23239074828544","4.72277221498371","9.18163321144674"
"212","2021-03-31","10.8205728815504","8.05540524429967","15.2584625119237"
"213","2021-04-01","14.5201230431909","12.4552464169381","25.6421735135135"
"214","2021-04-02","12.2303248759716","10.6632526384365","16.5455997138315"
"215","2021-04-03","2.34589433621863","10.1634191368078","2.83805244833068"
"216","2021-04-04","0.28403329675945","11.7877494788274","0.861116883942766"
"217","2021-04-05","3.40345994670915","12.6051698534202","14.6969091096979"
"218","2021-04-06","7.80716364641756","2.97789872964169","12.3795783942766"
"219","2021-04-07","5.65868096437662","0.829304429967427","16.3239587281399"
"220","2021-04-08","8.61048466947743","10.4850872638436","14.0583731319555"
"221","2021-04-09","8.1856861042976","8.50070198697068","18.9793783465819"
"222","2021-04-10","8.31796909704879","8.9952239448052","8.88480980922099"
"223","2021-04-11","7.27622580563531","10.4280060551948","20.8091118918919"
"224","2021-04-12","16.0904450132751","20.3673674025974","25.2472687122417"
"225","2021-04-13","11.4106608634789","17.9055159415584","17.663506518283"
"226","2021-04-14","11.8382070022834","6.35858600649351","19.0319154848967"
"227","2021-04-15","11.6240428019252","8.33062227272727","20.4715659459459"
"228","2021-04-16","11.6879717202814","20.1208267532468","24.4565442766296"
"229","2021-04-17","10.5614614551595","20.209817775974","19.8677903974563"
"230","2021-04-18","8.94352185778619","6.01023176948052","19.3175584737679"
"231","2021-04-19","18.0342584520263","5.10154123376623","23.3138320508744"
"232","2021-04-20","17.3621668997538","0.420911314935065","19.2619820826709"
"233","2021-04-21","15.7015626551405","-0.77320650974026","22.8163765659777"
