"","Day","Q.01_LOSS","Q.05_LOSS","Q.1_LOSS","Q.25_LOSS","Q.5_LOSS","Q.75_LOSS","Q.95_LOSS","Q.98_LOSS","Q.99_LOSS"
"1","2020-09-01","0.00343828758567405","0.00558241956513223","0.00544625328891057","0.0207953099082363","3.34217719019875","5.45071656491751","8.10690668829431","9.8049934285611","11.5220274723155"
"2","2020-09-02","0.0033806051711263","0.00558856151745107","0.00560705592875411","0.000726691979218206","2.91579162218032","4.88651092986872","7.11226719531362","8.41589736546881","9.70572150049605"
"3","2020-09-03","0.00406039388979931","0.00986170848879187","0.0145845736484138","0.0242050242613524","0.0335914668726223","0.0367764517794039","0.0278420557857883","0.0178375065317042","0.00725468888354926"
"4","2020-09-04","0.00710964164948923","0.0173397789722656","0.0256599198782847","0.0422975073544927","0.0564785370170837","0.0532684500217029","0.361228764475556","6.16840350198606","12.3272948718776"
"5","2020-09-05","0.00251452521457122","0.00578123159118584","0.00794226695432948","0.00978515587543047","0.00166672347643537","3.88377351366548","16.2680033690267","28.1013201966559","41.1909802897125"
"6","2020-09-06","0.00292640868680272","0.00687856245338199","0.009739070764362","0.0137127840584093","0.0103068372887261","1.57984355458654","11.4416624139118","20.6507907252095","30.7922267482788"
"7","2020-09-07","0.00110930061079032","0.000305182090278663","2.16839932777059","5.22699662861064","7.88731928804371","10.9825737291852","20.0280543580643","28.6606708010754","38.2067264654256"
"8","2020-09-08","0.00736934638160578","0.0165344304186505","0.0230418164437588","0.0335099575242749","0.0369256811352055","0.0242726635532718","3.08817216490476","7.64317873188315","12.3861632156764"
"9","2020-09-09","0.00314613326266003","0.00420667291283094","0.00271194963903693","2.79041239778691","6.27510614798226","8.79361153404548","13.0890409651338","16.3978367988931","19.892403551515"
"10","2020-09-10","0.00308898370748548","0.00649556679420627","0.00858444379064587","0.010939963533643","0.00909456020145617","0.00162860480010305","1.66336349991786","2.80209592748361","3.93863391247472"
"11","2020-09-11","0.00276959321154285","0.00472670584532225","0.00494747448786104","0.00152179870315208","2.10881583240293","4.00695292228068","7.03077139113704","9.27560525281081","11.6269846803704"
"12","2020-09-12","0.00302701149179649","0.00564629966485443","0.00661790231040981","0.00536851356986791","0.583091801536714","2.32437670046263","4.55095452308852","5.98909206790825","7.44697527005692"
"13","2020-09-13","0.00456635228185031","0.0107618906443381","0.015576095383679","0.0247117930418579","0.0319764098834796","0.0309806792140771","0.0108232149225409","0.823761842871565","2.81130609654967"
"14","2020-09-14","0.00298136014439205","0.00582226430289053","0.00706633036910473","0.00616606158591112","0.812559550856336","3.76912987881438","10.6544804473583","16.7473253802862","23.3822003373758"
"15","2020-09-15","0.00272558114490484","0.00551009078894806","0.00702022878313668","0.00798338498803515","0.00424476449486262","0.662911453919908","2.62973788571559","3.91777904933235","5.2279692562919"
"16","2020-09-16","0.00296558888773833","0.00598597492838408","0.0076127989486754","0.00859098853866382","0.00431123662115999","0.833323787347881","3.17217052907317","4.76581612354921","6.40224182965071"
"17","2020-09-17","0.00336558042666687","0.00754010003491104","0.0104985795152888","0.0152563135475985","0.0168814832511749","0.0115280124432018","1.13561714084079","3.0042343025029","4.93677812608887"
"18","2020-09-18","0.00421488135570912","0.00913913766096334","0.0123934301203609","0.0168840136537498","0.0163655097842541","0.00721596746210259","2.25981365158663","4.463469035267","6.72968628353255"
"19","2020-09-19","0.00283356727958153","0.00515297835425536","0.00585836634927693","0.0039736110796983","1.0563304094653","2.83662237362842","5.45391451887869","7.3082093455619","9.22972870748597"
"20","2020-09-20","0.0032328578949135","0.00724317961876209","0.0100864312257126","0.0146666123166762","0.0162731438116487","0.0112727776811251","1.00663052130148","2.74530574258033","4.53971102339987"
"21","2020-09-21","0.00264221111398854","0.00516607601654119","0.00628466243709872","0.00557876332282677","0.633584163789018","3.18219061453844","9.02722247930268","14.1690259195749","19.7611484258309"
"22","2020-09-22","0.00413955205599993","0.00960469486497827","0.0137444819810919","0.021296744376971","0.0266229176270076","0.024565788410206","0.0062410656725879","1.01796035794538","2.7071596122521"
"23","2020-09-23","0.00373799973802641","0.0086056464320896","0.0122382725050595","0.01867592781216","0.02261476645079","0.0191616592522885","0.244067506802506","2.16491557905606","4.14408735301358"
"24","2020-09-24","0.00363183042486537","0.00782326515915899","0.0105460213635699","0.0141190123908182","0.0129930807267469","0.00388361946227845","2.57498937835162","4.78057990978333","7.07049607541244"
"25","2020-09-25","0.00375443739333467","0.00788381937792567","0.0103943117477815","0.0130836309940248","0.0101001793110519","0.173915704205627","3.43880790093126","5.77406830270123","8.19953565768981"
"26","2020-09-26","0.0035296334630248","0.00754139202569604","0.0100854823155546","0.01315799176248","0.0110339718620243","8.43978991241467e-05","3.6099832050883","6.35529144624326","9.24498787938894"
"27","2020-09-27","0.00562257493445057","0.0123640725773069","0.01696914939829","0.0238710581524279","0.0250466055943711","0.0156682120059399","1.65819860565039","4.07011389747448","6.51587764927722"
"28","2020-09-28","0.00273670859020368","0.00486868127102622","0.00538252651459272","0.00297164832421022","1.44255823131641","3.2826054589291","6.2217356968545","8.40670997186464","10.6961502895406"
"29","2020-09-29","0.00206745656449395","0.00388966031235869","0.00460186881279134","0.00390187138523167","0.303892967941792","1.50884134019894","3.10923373479611","4.17091786589514","5.2541465572112"
"30","2020-09-30","0.00221432354832112","0.00514432073719758","0.00736721525081911","0.011425392064655","0.0142556914129657","0.012945156164284","0.00194207075577893","0.806494755487637","1.83783770395992"
