"","Day","Q.01_LOSS","Q.05_LOSS","Q.1_LOSS","Q.25_LOSS","Q.5_LOSS","Q.75_LOSS","Q.95_LOSS","Q.98_LOSS","Q.99_LOSS"
"1","2020-09-01","0.00448664359560277","0.00720538369647986","0.00650583173939494","1.88418277100587","8.64566964853753","15.8796278107928","35.7096605371095","54.2827270084237","74.7468097343422"
"2","2020-09-02","0.00220610055038399","0.00406353837928533","0.00424597084006782","0.403655808074107","5.09256766852346","11.2928277270232","30.7613708436981","49.6722214725473","70.6530997489667"
"3","2020-09-03","0.00168912702701329","0.00503466998770767","0.00783815258907018","0.011088788940213","0.326208684493928","7.87504542765242","33.2459052208683","58.2051630858694","85.9550293874314"
"4","2020-09-04","0.00228937874014126","0.00947262830820141","0.0171116433497025","0.0325966818668073","0.0277059941183366","7.3240434482953","51.125358315743","94.300972119712","142.317848172427"
"5","2020-09-05","0.00662268534360081","0.0290278913740278","0.0537591667240207","0.108287740398472","0.116877431017701","11.0931625442007","128.338759871856","243.906331099525","372.432235633328"
"6","2020-09-06","0.0288253000172029","0.134417860040597","0.259708563086411","0.598093953049783","1.00695163474937","1.02090416741627","86.5384638678065","304.723511450391","547.333477749153"
"7","2020-09-07","0.00226539942120084","0.000971214650934471","6.97319134834428","25.4992358659508","58.4025957845013","114.604010251153","306.731917554171","496.233266119665","706.999454708913"
"8","2020-09-08","0.00424857046801668","0.0111261772962437","0.0148886303017311","0.00506477424666112","18.2958486311637","52.0174457902068","166.599158583627","279.511780487305","405.079026932538"
"9","2020-09-09","0.00161164686062055","1.00369258854056","6.62724242733819","15.2439165549621","27.3447410473543","46.6707954079736","111.845297182853","176.014490682364","247.365523733117"
"10","2020-09-10","0.00544027000067395","0.0112600048709454","0.0144860806899726","0.0160347293272077","0.00326000631712517","4.54608680736105","16.6379239538684","27.3355447347483","38.9845389756616"
"11","2020-09-11","0.00495608536330262","0.00741315607133378","0.00605302790968409","2.79598716157914","9.15233678717052","14.9972382438411","28.9107758429421","41.3266947739574","54.8704335059998"
"12","2020-09-12","0.00320564739482088","0.00603284291674185","0.00706144877682203","0.00524875306995158","1.31431011659482","4.2216099529748","10.550127932922","16.0023751791725","21.9056983052582"
"13","2020-09-13","0.00314576410758597","0.00546349877260793","0.00574816977736155","0.00133505734232802","3.19114591145004","6.58227239580051","14.5604069254972","21.6480466662896","29.3723786501303"
"14","2020-09-14","0.00293041097980745","0.0068037544328499","0.00930580093150256","0.0107195013765008","0.568830702858549","6.74433203612619","25.7466820392279","44.1179661368603","64.4835681277957"
"15","2020-09-15","0.00410837452526203","0.00825711111146883","0.0102020353016748","0.00905623229123021","1.49054283642663","6.6932308589672","20.3628413802117","32.9924282760741","46.8701182251912"
"16","2020-09-16","0.00535848156522242","0.0122172602343095","0.0168910653693506","0.0223086443594827","0.0127131710633629","4.19437011274629","22.3765223462496","39.3315690099533","57.9976791400019"
"17","2020-09-17","0.00315737437156209","0.00591495346693741","0.00656648725243054","0.00176923561927714","4.48139125100748","10.6085225927299","28.643585023943","45.8864495402294","64.9615728861895"
"18","2020-09-18","0.00171404126453371","0.00171795250971532","0.34359273924312","4.78837283797119","9.14971069312048","14.7978562640427","32.3667592162744","49.3979967076046","68.2864012589037"
"19","2020-09-19","0.00322297614075725","0.00649198695667594","0.00808700447220694","0.00768385055111572","0.668597100735126","4.27616733321782","13.2885329755564","21.4725172545333","30.433332125477"
"20","2020-09-20","0.00260727695657564","0.00539047376484854","0.00680062416238555","0.00638033631519791","0.921406572349798","4.6753850764918","15.048068515272","24.786422493037","35.5217844363164"
"21","2020-09-21","0.00301456918037496","0.00669374280932052","0.00898064751223264","0.010476844847267","0.00061112315483431","4.45251963681242","17.4738124573442","29.807240740389","43.4270996691207"
"22","2020-09-22","0.00363781044013141","0.00758988481332255","0.00990595601506199","0.0118604042783973","0.00658183839276731","1.41307657449266","6.80014279264429","11.2542670090048","16.0341428447507"
"23","2020-09-23","0.00588982770009711","0.0151271229026563","0.0230755682449511","0.0398519722137684","0.0549542296131741","0.0502465959295892","2.7649389069445","10.9025595717405","19.7210598930533"
"24","2020-09-24","0.00337319137645814","0.00653634104493842","0.00765854956483516","0.00452308021896563","3.08395287019437","8.52400810736419","23.8813584521816","38.3927446709546","54.4098660440412"
"25","2020-09-25","0.00215234736795576","0.00544994886689767","0.00792207543737484","0.0107917823455733","0.00300099599012935","4.36628740822846","20.0210672253084","35.2403565280241","52.1284856243706"
"26","2020-09-26","0.00180254890024213","0.00454290075632439","0.00649112431274534","0.00792456311300107","0.559096667613023","5.84371897153962","22.9578454708691","39.6867602048512","58.2670310114876"
"27","2020-09-27","0.00239022898553042","0.00699541292508983","0.0111006636636281","0.0184350613528021","0.0157099266444876","2.91649023363063","22.5148501711114","41.6753276585168","62.9572971327432"
"28","2020-09-28","0.0058570343480332","0.023603220719022","0.0436910017750888","0.0968370794800957","0.161960264539875","0.169926702229038","9.68240556614075","41.2185137890303","76.2631499727304"
"29","2020-09-29","0.00729781307245685","0.0309231038807452","0.0582473269857802","0.132114070247571","0.227058790154794","0.252169452351772","5.96974779660967","44.5842837064895","87.503609870884"
"30","2020-09-30","0.0126073370060701","0.0601873744211495","0.116656280993423","0.266286100063732","0.432380909936477","0.387064346575522","67.2848551576186","183.996525722624","313.783632045705"
"31","2020-10-01","0.0185951789160211","0.0884867866400349","0.171043490127473","0.386965332035795","0.613126043515601","0.499923184586072","124.038580338257","311.382384949745","519.714758979983"
"32","2020-10-02","0.00352076774717356","0.0143980646851004","0.0245058544259651","0.0317013996368817","10.6884458383852","51.1230786198582","189.46170880376","325.893867663916","477.634259048251"
"33","2020-10-03","0.0010870533365138","0.00343865372301394","0.00455741971948862","1.42143180475447","13.0029120153521","33.0442510766884","101.644837798912","169.311006236876","244.571075926779"
"34","2020-10-04","0.000912430370740178","0.00352250643277467","0.00599631136464846","0.0087941085078848","1.15980617619817","9.19972095960934","36.6784106136222","63.7742708262707","93.9097645718035"
"35","2020-10-05","0.00205920861135901","0.0089553301519293","0.016340973728881","0.0306915539641093","0.0217845700788591","9.33197820339219","56.0278765241527","102.065651545514","153.266967260161"
"36","2020-10-06","0.00455551035783049","0.0215223393647475","0.0416051333892476","0.0947981201692315","0.153804389162606","0.13746851492554","24.0498778441965","65.6509759577641","111.911695012277"
