"","Day","Q.01_LOSS","Q.05_LOSS","Q.1_LOSS","Q.25_LOSS","Q.5_LOSS","Q.75_LOSS","Q.95_LOSS","Q.98_LOSS","Q.99_LOSS"
"1","2020-09-01","0.00474338758666063","0.0100794466428575","0.0123662110228783","0.00659093050359031","7.85436343906332","22.3886216174903","69.0154547276057","114.51094614983","165.025901241343"
"2","2020-09-02","0.00450878698045132","0.00960169995259264","0.0120539389672974","0.00901161002947196","4.7387426545476","15.5578038842869","49.1940375880282","81.7925048065845","117.945162954128"
"3","2020-09-03","0.00457912907685322","0.014161182416031","0.0229017097465446","0.0380631796552543","0.0267358600506874","9.78052987004199","59.9642113606689","109.241864694775","164.013609008801"
"4","2020-09-04","0.00778790220562942","0.0303482393005296","0.0547056563111414","0.111932208774283","0.148445217809523","0.0366368571975737","78.5331624974214","160.595561678732","251.83970896001"
"5","2020-09-05","0.0238953941251389","0.101747906167085","0.188933902650522","0.399876312777193","0.547920359633925","0.17794385270065","267.149298887771","553.50990240127","871.953266129492"
"6","2020-09-06","0.0784047477051986","0.357561632953602","0.686575567089709","1.57320168455822","2.64612007021321","2.68863007422267","223.017149619218","792.687737149882","1426.11135567316"
"7","2020-09-07","0.0123942330541395","0.047352844946571","0.0782402112422274","0.0912663060367338","44.0705373035403","183.174603318349","658.977305963112","1128.21669887116","1650.10535025406"
"8","2020-09-08","0.0167056002765413","0.0756031982999166","0.143281993576067","0.311669531689253","0.447909129042209","0.216696400744109","177.301940623757","380.244779615507","605.930721005089"
"9","2020-09-09","0.000717855051845547","0.384749048032793","3.8136103713469","11.2709108529754","24.8255965403923","48.0772844644006","127.621855961038","206.086484002187","293.357227451617"
"10","2020-09-10","0.00459737832717233","0.0150234600104488","0.0250137644412294","0.0442416671002965","0.0399090295062438","7.13243078269714","57.4300522616949","106.849928486748","161.785056047547"
"11","2020-09-11","0.00265923640366025","0.0055636454449817","0.00644513510452737","0.000127933455005742","7.76854174657277","19.4769577024951","58.1717168386912","96.1398192402788","138.335493528197"
"12","2020-09-12","0.00308197219167656","0.00805134953655464","0.0121213668387084","0.0189430160046239","0.0167158674390928","1.88809767633945","17.6131477709731","32.7402789821484","49.4947502674205"
"13","2020-09-13","0.00283049075127957","0.00566980424197187","0.00665831883694456","0.0028374788573665","4.29785117438581","11.3318618782384","33.1821097364496","54.3545920278981","77.8346743943225"
"14","2020-09-14","0.00450715302636603","0.0147808066243727","0.0244889881660412","0.0418830363612178","0.0296190046976724","11.2844845197597","68.9774507139144","125.723370757231","188.812124500465"
"15","2020-09-15","0.00588383791209173","0.0185598320173362","0.0305033552242074","0.0534606714661865","0.0502061896712892","7.06811988502353","63.4296556613981","118.716965401524","180.158744440523"
"16","2020-09-16","0.00437798131825947","0.0161710484941852","0.0282585490704812","0.0532181478782185","0.0521475935075453","7.51023262328524","68.0892992109149","127.742862168114","194.075924050772"
"17","2020-09-17","0.00250492351209157","0.006035461571184","0.0078514148271936","0.00367202432532777","7.35220279453305","21.3241192077106","68.2825028029548","114.483991039812","165.851451225527"
"18","2020-09-18","0.00181749071792307","0.00436969432063606","0.00561420559484085","0.00191577925152288","6.11105290917113","17.1204373869447","54.223866079022","90.7445238042709","131.351270837485"
"19","2020-09-19","0.00102901638237684","0.00144264822715764","0.000607787963756458","2.56963957864635","6.57510251406772","12.6690819098456","32.9263991602904","52.8245050855159","74.9417419972126"
"20","2020-09-20","0.00309096324625654","0.0079915231169281","0.0117549551332246","0.016370331912772","0.00516382660553084","6.48520234573988","30.3979449950923","53.6905533165366","79.5458814614705"
"21","2020-09-21","0.00257156613851677","0.00878839685247832","0.0147941389137697","0.0257344588641652","0.0180666638858286","7.23429241684484","43.8033404825589","79.7961853467976","119.819550331635"
"22","2020-09-22","0.00219891241032438","0.0072113108084886","0.01202415211177","0.0213051092273252","0.0192452909374712","3.43807159465518","27.7033950097336","51.5477024130545","78.0535014117198"
"23","2020-09-23","0.0031522097629981","0.0107811700707012","0.0182781675549689","0.0330352254587249","0.030211104435786","5.42179009028792","43.8527939573464","81.656069797683","123.685554365529"
"24","2020-09-24","0.00313706609529207","0.00801100380651174","0.011464401666039","0.0135513022551914","1.71221644468032","12.1358176461648","46.2907374073354","79.7505126748861","116.926622991462"
"25","2020-09-25","0.00236017036441064","0.00775263189995206","0.0128315812443191","0.0217516409754804","0.0141919513970395","6.52390189912965","37.9643085955956","68.8956310076972","103.285528112819"
"26","2020-09-26","0.00187782240631688","0.00574409779145704","0.00899499999485204","0.0124030247302947","1.02370792201327","10.7246399442688","43.5089747366063","75.7880736595663","111.680565610866"
"27","2020-09-27","0.00361823832320703","0.0141433670866011","0.0253419707459162","0.0501253374061137","0.0573244865999768","2.90920147046272","51.4900729561499","99.3389032508733","152.54724073209"
"28","2020-09-28","0.0102377918465771","0.0433843826238632","0.079763973756437","0.161599448537938","0.185852809059062","9.98354720944454","170.071089800586","327.836670863695","503.287473457466"
"29","2020-09-29","0.0124811827139341","0.0524270303949533","0.0957007894633022","0.188935561168499","0.193494051523897","24.6134584707856","239.872529033363","452.034311424178","687.982661459154"
"30","2020-09-30","0.0228906941094702","0.102119317522705","0.192701880001327","0.417325452732207","0.596841519455168","0.280268458672312","241.078087912091","515.132808994439","819.897848689362"
"31","2020-10-01","0.0246464195336796","0.108989015703805","0.204642298932832","0.437070566744517","0.598931964250708","0.186643487655863","297.199539558397","614.370521243284","967.087752716379"
"32","2020-10-02","0.00388340865924796","0.00495509045107372","4.25757554692644","36.9765977702121","98.0553031839112","203.260611086327","563.31132231143","918.477616397353","1313.50509425506"
"33","2020-10-03","0.00366548066080198","0.0094806296802376","0.0124356047994904","0.00214545748010931","17.6530016943376","48.481690567233","153.312582096381","256.62755408381","371.523380672654"
"34","2020-10-04","0.00251993878480702","0.00903069924407495","0.0152998605312696","0.0253288674256616","0.00749022659730201","12.9893239240819","62.2593986976844","110.813048695801","164.808929335888"
"35","2020-10-05","0.0045317076334115","0.0170448235731093","0.0290763180787548","0.0457429877267385","1.2301987302584","34.549702849841","148.290083792597","260.426176119632","385.13888521791"
"36","2020-10-06","0.00870618581667654","0.0349235192759689","0.063722366375787","0.133276994801674","0.185763641872934","0.0780005763345665","79.7540257087526","168.415013157934","266.99798327083"
"37","2020-10-07","0.0028782012357107","0.0106904790005191","0.0186903402851176","0.0349914796937094","0.032775355410237","5.7999285531386","47.5806526947333","88.7302563038377","134.488600831899"
"38","2020-10-08","0.00145284116271883","0.00419338734139767","0.0063915826589493","0.00844203820262685","0.798225563255401","7.39358182245926","29.5400300926606","51.3245929443215","75.5443612293378"
"39","2020-10-09","0.0013060580903093","0.00380716220246205","0.00582400403453199","0.00768712815858224","0.797666139369547","6.95732107499075","27.6780468810544","48.0657740243639","70.7334982762228"
"40","2020-10-10","0.000767070616360584","0.00195937445647014","0.00267514537663611","0.00186043232940294","2.00012837168736","6.39245197317126","21.1938867498921","35.7622985293929","51.9606239177672"
"41","2020-10-11","0.00100133366612671","0.00345179461256691","0.00568094247734305","0.00838266561894628","0.577989228497764","7.19104944695234","29.7126785574357","51.9103944125924","76.5966838608163"
"42","2020-10-12","0.00490419439586098","0.0187844026256312","0.032240652023182","0.0510125802381589","1.37522192449301","38.6366300703902","165.885730024936","291.346308145891","430.878882348522"
"43","2020-10-13","0.00781533870173603","0.0338381315838448","0.0630831887476832","0.133414713158405","0.17948272305574","0.0443691749703905","95.7445870846981","195.862697468417","307.200453524834"
"44","2020-10-14","0.010387268521396","0.0432314332198254","0.078697384451319","0.155044871974025","0.159009470920742","19.9757583567449","195.960276774254","369.405865461192","562.296313218295"
"45","2020-10-15","0.0215998980864072","0.0980577415165732","0.187240491618258","0.420412297835652","0.668012458984063","0.556487412875472","127.873240302143","326.318853683457","546.989250581319"
"46","2020-10-16","0.0365227138537217","0.170575984722494","0.329464384076213","0.75648273120312","1.26190174748874","1.24229539681957","130.194259875432","420.230248336613","742.739551947069"
"47","2020-10-17","0.0060719294554095","0.0249631182222847","0.0457503560159403","0.0948362502594007","0.124388652696951","0.0211442307284867","71.7611704863407","145.198516373362","226.86192010328"
"48","2020-10-18","1.31649213780687","9.52779422992149","13.9390510137552","24.7936782111538","45.5482152134535","81.439889989316","204.412284664747","325.743578194988","460.696107333053"
"49","2020-10-19","0.00347501213038399","0.011154593955244","0.0154147989670445","1.89226312479414","35.1374646341519","92.6048328039602","289.272389987113","483.254380081165","699.005131399582"
"50","2020-10-20","0.00418868166792717","0.0154583224921147","0.0261082100179515","0.0398418479889456","2.33598502466466","33.4738973879241","139.749895634409","244.525857937622","361.052764619196"
"51","2020-10-21","0.0046920672123059","0.0179245550415378","0.0311058416743265","0.0531929269789922","0.0190043849226919","25.9333759228476","127.280449062824","227.18283165209","338.287521678177"
"52","2020-10-22","0.00242807907424348","0.00833796505176429","0.0135404547605462","0.0181891372322806","3.61788295320106","22.0791464955671","85.0386614093985","147.10534256776","216.132288746224"
"53","2020-10-23","0.00201692092432181","0.00626426855630488","0.00999068907553714","0.0150974392315859","0.0019313834356333","8.65106912340155","39.0782339786482","69.0200431068595","102.310946536074"
"54","2020-10-24","0.00164830695661779","0.00415111488190645","0.00601519365537498","0.00814545772391869","0.00218079410315209","3.31497639639569","15.1091866782446","26.568993032303","39.284185317623"
"55","2020-10-25","0.00203026059794537","0.00622824836070634","0.0103201961377375","0.0196378417514271","0.027565757955809","0.0192130738538346","6.40001139774201","15.0175775735472","24.5655990512259"
"56","2020-10-26","0.00262529510180992","0.00980046639012032","0.01749608489939","0.0360760346487854","0.0517582843051339","0.0298256110107481","17.2115195600456","37.9899913658821","61.0858717590535"
"57","2020-10-27","0.0036094064250659","0.0146152062199279","0.02684447431088","0.0572582897902655","0.0846915755310611","0.0535502847526674","25.8537494288541","58.2630626797378","94.2972477373045"
"58","2020-10-28","0.00291502088861845","0.010677915529258","0.0186765867523241","0.0357837695105011","0.0389753900973648","2.84465396387291","38.6295706488352","73.8505291653098","113.012505202151"
"59","2020-10-29","0.00183215738330958","0.00590488341178946","0.00942123162252073","0.0130263633085725","1.5131544250494","12.6669385864861","50.5523479623997","87.8803556735418","129.391220350484"
