"","Day","GAMLSS_LINEAR","NAIVE","True"
"1","2020-09-01","38.1019920072371","35.4990001821192","33.0664215372168"
"2","2020-09-02","34.8642583910097","34.9834105629139","30.432515631068"
"3","2020-09-03","35.2674211916711","32.0098005463576","38.0151111488673"
"4","2020-09-04","37.8142420490427","30.421765794702","43.5565041909385"
"5","2020-09-05","54.1218009345553","27.2651817880795","64.9832402265372"
"6","2020-09-06","70.3892750430152","24.6385652475248","88.7457376699029"
"7","2020-09-07","76.2655072357187","30.29856","67.8768277831715"
"8","2020-09-08","61.9853263421786","29.4330093564356","63.9610222006472"
"9","2020-09-09","59.3414693016985","31.5237547359736","40.4108459546926"
"10","2020-09-10","41.025105121647","33.3236366171617","37.0713185275081"
"11","2020-09-11","42.495644523356","47.6099963036304","32.2556819255663"
"12","2020-09-12","29.4839356334095","49.8110753135314","27.621444158576"
"13","2020-09-13","27.571207339738","37.7427148514852","26.422802605178"
"14","2020-09-14","36.2442767703655","26.726046369637","33.4998072653722"
"15","2020-09-15","37.1952034162875","18.7967125907591","34.5892265210356"
"16","2020-09-16","41.1474240735494","13.7928651155115","38.0567071035599"
"17","2020-09-17","39.2834729073898","27.619198630363","38.0563336893204"
"18","2020-09-18","36.4892371477118","26.6189603465347","32.4781300802568"
"19","2020-09-19","31.7587434308561","27.3652482343234","30.7129616853933"
"20","2020-09-20","30.4667499010321","26.7516342574257","31.6141452006421"
"21","2020-09-21","33.5028131576041","24.7842735313531","33.0005286035313"
"22","2020-09-22","28.5860653403838","27.2506263861386","31.9020442696629"
"23","2020-09-23","34.2453287724067","29.2776997029703","37.0715061958266"
"24","2020-09-24","34.9171080276964","36.9336304290429","33.0965161797753"
"25","2020-09-25","32.8289480007545","36.4465661551155","32.3946078812199"
"26","2020-09-26","32.6809672297626","32.2267754620462","29.9647590369181"
"27","2020-09-27","33.4838375419897","32.192843630363","37.8134880898876"
"28","2020-09-28","47.0960853201151","32.0393382013201","48.4940749438202"
"29","2020-09-29","49.8646549910544","27.3915138118812","49.3448142375602"
"30","2020-09-30","55.8517609309531","27.1372617821782","70.6166335634029"
"31","2020-10-01","65.8682885723644","34.4096166831683","73.8132065971107"
"32","2020-10-02","63.2245739342001","35.4323182673267","54.3717890690209"
"33","2020-10-03","49.5949531546468","37.5478811551155","40.2778296950241"
"34","2020-10-04","34.0908228888554","26.4683161716172","34.2632616372392"
"35","2020-10-05","39.4110348874037","29.7309555445545","40.8830693579454"
"36","2020-10-06","38.9278017323362","22.2922949009901","45.5280088443018"
"37","2020-10-07","38.1524513975089","26.288789620462","37.9698815248796"
"38","2020-10-08","36.8995364702886","38.476894290429","31.0657759390048"
"39","2020-10-09","32.533967308512","36.7572704950495","30.3596737560193"
"40","2020-10-10","27.9627318218256","33.4254437788779","25.5397380096308"
"41","2020-10-11","22.969157688659","36.9171899834983","25.1908194060995"
"42","2020-10-12","36.9808995151265","34.0883422772277","35.7407182664526"
"43","2020-10-13","37.5311970924627","28.4472476567657","38.6200433226324"
"44","2020-10-14","48.2697265191484","20.2682","41.1374811235955"
"45","2020-10-15","49.5194520269091","34.720961320132","51.3558904975923"
"46","2020-10-16","54.3147072575839","30.1451036138614","75.757085200642"
"47","2020-10-17","55.2584972313431","39.1486315181518","44.6645024719101"
"48","2020-10-18","40.7798368856721","35.0551378382838","34.0876828089888"
"49","2020-10-19","41.6954927989344","33.0786728217822","36.8108907383628"
"50","2020-10-20","41.0962534204406","32.8928993729373","39.1297652166934"
"51","2020-10-21","39.7613743782634","38.0581065511551","44.8136152327448"
"52","2020-10-22","42.0182321867509","45.7598922112211","39.2207833065811"
"53","2020-10-23","38.9153404472009","47.4309350660066","38.6928428089888"
"54","2020-10-24","34.4729325731275","47.502136980198","29.675017399679"
"55","2020-10-25","27.8670591659612","47.204336980198","23.7417692455859"
"56","2020-10-26","27.7145891510917","43.8471777887789","36.627222676282"
"57","2020-10-27","37.556295428197","38.1608031188119","39.478474551282"
"58","2020-10-28","41.8499177674826","35.6892485973597","37.0317557692308"
"59","2020-10-29","35.24630258297","41.7917394884488","35.8881998717949"
"60","2020-10-30","38.8291809648048","43.8410166666667","33.1816472596154"
"61","2020-10-31","34.8389690153438","46.3601418646865","34.2006836378205"
"62","2020-11-01","38.748144866081","43.9683319636964","40.1591009775641"
"63","2020-11-02","48.1161134072782","41.1685001485149","51.4317150641026"
"64","2020-11-03","41.8323371861074","36.3433967986799","50.2096557692308"
"65","2020-11-04","44.2926567721078","40.0719513861386","56.8524211698718"
"66","2020-11-05","48.8301206103009","45.8457434818482","59.8930455929487"
"67","2020-11-06","49.5086026968818","42.2055382343234","41.6308955128205"
"68","2020-11-07","39.9639503384147","38.6319016666667","34.3574649038462"
"69","2020-11-08","26.3024915461836","47.9984399009901","33.8041725320513"
"70","2020-11-09","32.0692560978641","47.0465160231023","39.2896811378205"
"71","2020-11-10","33.2375847780594","41.8305927557756","38.6557763621795"
"72","2020-11-11","41.7504842265951","41.2943199174917","41.6230040865385"
"73","2020-11-12","35.9875305488632","39.6313905775578","40.1389417307692"
"74","2020-11-13","40.1690443192644","44.3652668316832","37.1250802564103"
"75","2020-11-14","34.9826256663789","44.8930169141914","38.7056507852564"
"76","2020-11-15","29.3774463921629","47.7636027392739","34.0232834134615"
"77","2020-11-16","35.9542717893301","40.4031973927393","44.2250771634615"
"78","2020-11-17","37.5644362908711","44.8363511221122","39.7263158173077"
"79","2020-11-18","33.9798501338996","42.2121984158416","37.9879746955128"
